#Temps  x  y  z  vx  vy  vz  ax  ay  az
17.503000  -0.001413  -0.000734  0.015831  -0.159200  -0.239250  1.053760  0.190000  -0.220000  0.300000
17.504000  -0.001413  -0.000734  0.015831  -0.159010  -0.239470  1.054060  0.190000  -0.220000  0.300000
17.543000  -0.001268  -0.000901  0.016059  -0.151600  -0.248050  1.065760  0.190000  -0.220000  0.300000
17.544000  -0.001268  -0.000901  0.016059  -0.151410  -0.248270  1.066060  0.190000  -0.220000  0.300000
17.544000  -0.001268  -0.000901  0.016059  -0.151410  -0.248270  1.066060  0.190000  -0.220000  0.300000
17.544000  -0.001268  -0.000901  0.016059  -0.151410  -0.248270  1.066060  0.190000  -0.220000  0.300000
17.545000  -0.001268  -0.000901  0.016059  -0.150830  -0.248460  1.066660  0.580000  -0.190000  0.600000
17.583000  -0.000827  -0.001053  0.016492  -0.127650  -0.256440  1.089460  0.610000  -0.210000  0.600000
17.585000  -0.000826  -0.001053  0.016494  -0.126430  -0.256860  1.090660  0.610000  -0.210000  0.600000
17.602000  -0.000738  -0.001084  0.016580  -0.116060  -0.260430  1.100860  0.610000  -0.210000  0.600000
17.604000  -0.000737  -0.001084  0.016582  -0.114840  -0.260850  1.102060  0.610000  -0.210000  0.600000
17.604000  -0.000737  -0.001084  0.016582  -0.114840  -0.260850  1.102060  0.610000  -0.210000  0.600000
17.625000  -0.000494  -0.001119  0.016663  -0.091740  -0.264210  1.109830  1.100000  -0.160000  0.370000
17.626000  -0.000494  -0.001119  0.016663  -0.090640  -0.264370  1.110200  1.100000  -0.160000  0.370000
17.661000  0.000180  -0.001217  0.016890  -0.052140  -0.269970  1.123150  1.100000  -0.160000  0.370000
17.662000  0.000181  -0.001218  0.016890  -0.051040  -0.270130  1.123520  1.100000  -0.160000  0.370000
17.662000  0.000181  -0.001218  0.016890  -0.051040  -0.270130  1.123520  1.100000  -0.160000  0.370000
17.663000  0.000181  -0.001218  0.016890  -0.049940  -0.270290  1.123890  1.100000  -0.160000  0.370000
17.663000  0.000181  -0.001218  0.016890  -0.049940  -0.270290  1.123890  0.340000  0.700000  -0.640000
17.700000  0.000414  -0.000738  0.016452  -0.037360  -0.244390  1.100210  0.340000  0.700000  -0.640000
17.701000  0.000414  -0.000738  0.016452  -0.036960  -0.243730  1.099590  0.400000  0.660000  -0.620000
17.721000  0.000494  -0.000606  0.016328  -0.028960  -0.230530  1.087190  0.400000  0.660000  -0.620000
17.722000  0.000494  -0.000606  0.016328  -0.028560  -0.229870  1.086570  0.400000  0.660000  -0.620000
17.722000  0.000494  -0.000606  0.016328  -0.028560  -0.229870  1.086570  0.400000  0.660000  -0.620000
17.741000  0.000635  -0.000534  0.016412  -0.013740  -0.222270  1.095500  0.780000  0.400000  0.470000
17.742000  0.000635  -0.000533  0.016413  -0.012960  -0.221870  1.095970  0.780000  0.400000  0.470000
17.780000  0.001199  -0.000245  0.016752  0.016680  -0.206670  1.113830  0.780000  0.400000  0.470000
17.782000  0.001200  -0.000244  0.016753  0.018240  -0.205870  1.114770  0.780000  0.400000  0.470000
17.783000  0.001201  -0.000244  0.016753  0.019020  -0.205470  1.115240  0.780000  0.400000  0.470000
17.783000  0.001201  -0.000244  0.016753  0.019020  -0.205470  1.115240  0.780000  0.400000  0.470000
17.784000  0.001201  -0.000243  0.016753  0.019020  -0.204610  1.114870  -0.000000  0.860000  -0.370000
17.819000  0.001243  0.000302  0.016526  0.021470  -0.173460  1.101920  0.070000  0.890000  -0.370000
17.820000  0.001243  0.000302  0.016526  0.021540  -0.172570  1.101550  0.070000  0.890000  -0.370000
17.840000  0.001257  0.000480  0.016452  0.022940  -0.154770  1.094150  0.070000  0.890000  -0.370000
17.841000  0.001258  0.000481  0.016452  0.023010  -0.153880  1.093780  0.070000  0.890000  -0.370000
17.841000  0.001258  0.000481  0.016452  0.023010  -0.153880  1.093780  0.070000  0.890000  -0.370000
17.859000  0.001269  0.000625  0.016392  0.024270  -0.137860  1.087120  0.070000  0.890000  -0.370000
17.861000  0.001268  0.000626  0.016392  0.023150  -0.136920  1.087400  -0.560000  0.470000  0.140000
17.899000  0.000835  0.000850  0.016226  0.000350  -0.125140  1.078660  -0.600000  0.310000  -0.230000
17.900000  0.000834  0.000850  0.016226  -0.000250  -0.124830  1.078430  -0.600000  0.310000  -0.230000
17.900000  0.000834  0.000850  0.016226  -0.000250  -0.124830  1.078430  -0.600000  0.310000  -0.230000
17.900000  0.000834  0.000850  0.016226  -0.000250  -0.124830  1.078430  -0.600000  0.310000  -0.230000
17.901000  0.000834  0.000850  0.016226  -0.000850  -0.124520  1.078200  -0.600000  0.310000  -0.230000
17.938000  0.000423  0.001062  0.016069  -0.023050  -0.113050  1.069690  -0.600000  0.310000  -0.230000
17.939000  0.000423  0.001062  0.016069  -0.023540  -0.112720  1.069460  -0.490000  0.330000  -0.230000
17.958000  0.000335  0.001122  0.016027  -0.032850  -0.106450  1.065090  -0.490000  0.330000  -0.230000
17.959000  0.000334  0.001122  0.016027  -0.033340  -0.106120  1.064860  -0.490000  0.330000  -0.230000
17.960000  0.000334  0.001122  0.016027  -0.033830  -0.105790  1.064630  -0.490000  0.330000  -0.230000
17.978000  0.000255  0.001176  0.015990  -0.042650  -0.099850  1.060490  -0.490000  0.330000  -0.230000
17.979000  0.000255  0.001176  0.015989  -0.042420  -0.099910  1.060160  0.230000  -0.060000  -0.330000
18.018000  0.000430  0.001130  0.015738  -0.033450  -0.102250  1.047290  0.230000  -0.060000  -0.330000
18.019000  0.000430  0.001130  0.015738  -0.033220  -0.102310  1.046960  0.230000  -0.060000  -0.330000
18.020000  0.000430  0.001130  0.015738  -0.032990  -0.102370  1.046630  0.230000  -0.060000  -0.330000
18.020000  0.000430  0.001130  0.015738  -0.032990  -0.102370  1.046630  0.230000  -0.060000  -0.330000
18.022000  0.000430  0.001131  0.015738  -0.032590  -0.101870  1.047030  0.200000  0.250000  0.200000
18.056000  0.000546  0.001275  0.015854  -0.025790  -0.093370  1.053830  0.200000  0.250000  0.200000
18.057000  0.000546  0.001275  0.015854  -0.025600  -0.093090  1.054030  0.190000  0.280000  0.200000
18.076000  0.000580  0.001326  0.015890  -0.021990  -0.087770  1.057830  0.190000  0.280000  0.200000
18.077000  0.000580  0.001326  0.015890  -0.021800  -0.087490  1.058030  0.190000  0.280000  0.200000
18.077000  0.000580  0.001326  0.015890  -0.021800  -0.087490  1.058030  0.190000  0.280000  0.200000
18.096000  0.000615  0.001376  0.015926  -0.018190  -0.082170  1.061830  0.190000  0.280000  0.200000
18.097000  0.000615  0.001376  0.015927  -0.018100  -0.082280  1.062010  0.090000  -0.110000  0.180000
18.140000  0.000698  0.001044  0.015760  -0.014230  -0.097760  1.054270  0.090000  -0.360000  -0.180000
18.141000  0.000698  0.001043  0.015760  -0.014140  -0.098120  1.054090  0.090000  -0.360000  -0.180000
18.142000  0.000698  0.001043  0.015760  -0.014050  -0.098480  1.053910  0.090000  -0.360000  -0.180000
18.143000  0.000698  0.001043  0.015760  -0.013960  -0.098840  1.053730  0.090000  -0.360000  -0.180000
18.144000  0.000698  0.001043  0.015760  -0.013870  -0.099200  1.053550  0.090000  -0.360000  -0.180000
18.175000  0.000741  0.000870  0.015673  -0.011080  -0.110360  1.047970  0.090000  -0.360000  -0.180000
18.176000  0.000741  0.000870  0.015673  -0.010970  -0.110760  1.047800  0.110000  -0.400000  -0.170000
18.195000  0.000761  0.000797  0.015643  -0.008880  -0.118360  1.044570  0.110000  -0.400000  -0.170000
18.196000  0.000761  0.000797  0.015642  -0.008770  -0.118760  1.044400  0.110000  -0.400000  -0.170000
18.197000  0.000761  0.000797  0.015642  -0.008660  -0.119160  1.044230  0.110000  -0.400000  -0.170000
18.215000  0.000727  0.000795  0.015634  -0.012440  -0.119340  1.043330  -0.210000  -0.010000  -0.050000
18.216000  0.000727  0.000795  0.015634  -0.012650  -0.119350  1.043280  -0.210000  -0.010000  -0.050000
18.254000  0.000655  0.000853  0.015049  -0.016450  -0.116310  1.012500  -0.100000  0.080000  -0.810000
18.255000  0.000655  0.000853  0.015049  -0.016550  -0.116230  1.011690  -0.100000  0.080000  -0.810000
18.256000  0.000655  0.000853  0.015049  -0.016650  -0.116150  1.010880  -0.100000  0.080000  -0.810000
18.257000  0.000655  0.000853  0.015048  -0.016750  -0.116070  1.010070  -0.100000  0.080000  -0.810000
18.258000  0.000655  0.000853  0.015048  -0.016850  -0.115990  1.009260  -0.100000  0.080000  -0.810000
18.293000  0.000655  0.000909  0.014558  -0.016850  -0.112840  0.981260  -0.000000  0.090000  -0.800000
18.294000  0.000655  0.000909  0.014557  -0.016850  -0.112750  0.980460  -0.000000  0.090000  -0.800000
18.313000  0.000655  0.000925  0.014413  -0.016850  -0.111040  0.965260  -0.000000  0.090000  -0.800000
18.314000  0.000655  0.000925  0.014413  -0.016850  -0.110950  0.964460  -0.000000  0.090000  -0.800000
18.314000  0.000655  0.000925  0.014413  -0.016850  -0.110950  0.964460  -0.000000  0.090000  -0.800000
18.333000  0.000707  0.000909  0.014393  -0.011340  -0.112660  0.962370  0.290000  -0.090000  -0.110000
18.334000  0.000707  0.000909  0.014393  -0.011050  -0.112750  0.962260  0.290000  -0.090000  -0.110000
18.373000  0.000928  0.000840  0.014309  0.000260  -0.116260  0.957970  0.290000  -0.090000  -0.110000
18.375000  0.000928  0.000840  0.014310  0.000480  -0.116860  0.958510  0.110000  -0.300000  0.270000
18.376000  0.000928  0.000839  0.014310  0.000590  -0.117160  0.958780  0.110000  -0.300000  0.270000
18.377000  0.000928  0.000839  0.014310  0.000700  -0.117460  0.959050  0.110000  -0.300000  0.270000
18.377000  0.000928  0.000839  0.014310  0.000700  -0.117460  0.959050  0.110000  -0.300000  0.270000
18.416000  0.001012  0.000611  0.014515  0.004990  -0.129160  0.969580  0.110000  -0.300000  0.270000
18.416000  0.001012  0.000611  0.014515  0.004990  -0.129160  0.969580  0.170000  -0.320000  0.260000
18.431000  0.001031  0.000575  0.014544  0.007540  -0.133960  0.973480  0.170000  -0.320000  0.260000
18.432000  0.001031  0.000575  0.014545  0.007710  -0.134280  0.973740  0.170000  -0.320000  0.260000
18.433000  0.001031  0.000575  0.014545  0.007880  -0.134600  0.974000  0.170000  -0.320000  0.260000
18.451000  0.001059  0.000523  0.014587  0.010940  -0.140360  0.978680  0.170000  -0.320000  0.260000
18.452000  0.001059  0.000523  0.014587  0.011400  -0.140410  0.978960  0.460000  -0.050000  0.280000
18.491000  0.001409  0.000485  0.014800  0.029340  -0.142360  0.989880  0.460000  -0.050000  0.280000
18.492000  0.001409  0.000485  0.014800  0.029800  -0.142410  0.990160  0.460000  -0.050000  0.280000
18.492000  0.001409  0.000485  0.014800  0.029800  -0.142410  0.990160  0.460000  -0.050000  0.280000
18.493000  0.001409  0.000485  0.014800  0.030260  -0.142460  0.990440  0.460000  -0.050000  0.280000
18.493000  0.001409  0.000485  0.014800  0.030260  -0.142460  0.990440  0.310000  -0.000000  0.650000
18.531000  0.001626  0.000427  0.015269  0.041660  -0.145500  1.015140  0.300000  -0.080000  0.650000
18.532000  0.001626  0.000427  0.015270  0.041960  -0.145580  1.015790  0.300000  -0.080000  0.650000
18.550000  0.001675  0.000414  0.015375  0.047360  -0.147020  1.027490  0.300000  -0.080000  0.650000
18.551000  0.001675  0.000414  0.015375  0.047660  -0.147100  1.028140  0.300000  -0.080000  0.650000
18.552000  0.001675  0.000414  0.015376  0.047960  -0.147180  1.028790  0.300000  -0.080000  0.650000
18.570000  0.001724  0.000401  0.015481  0.053360  -0.148620  1.040490  0.300000  -0.080000  0.650000
18.571000  0.001723  0.000401  0.015481  0.053300  -0.148550  1.040370  -0.060000  0.070000  -0.120000
18.610000  0.001678  0.000454  0.015390  0.050960  -0.145820  1.035690  -0.060000  0.070000  -0.120000
18.611000  0.001678  0.000454  0.015390  0.050900  -0.145750  1.035570  -0.060000  0.070000  -0.120000
18.612000  0.001678  0.000454  0.015390  0.050840  -0.145680  1.035450  -0.060000  0.070000  -0.120000
18.612000  0.001678  0.000454  0.015390  0.050840  -0.145680  1.035450  -0.060000  0.070000  -0.120000
18.612000  0.001678  0.000454  0.015390  0.050840  -0.145680  1.035450  -0.350000  0.020000  -0.270000
18.655000  0.001354  0.000473  0.015140  0.035790  -0.144820  1.023840  -0.350000  0.020000  -0.270000
18.656000  0.001354  0.000473  0.015140  0.035450  -0.144850  1.023570  -0.340000  -0.030000  -0.270000
18.685000  0.001211  0.000460  0.015026  0.025590  -0.145720  1.015740  -0.340000  -0.030000  -0.270000
18.686000  0.001211  0.000460  0.015026  0.025250  -0.145750  1.015470  -0.340000  -0.030000  -0.270000
18.686000  0.001211  0.000460  0.015026  0.025250  -0.145750  1.015470  -0.340000  -0.030000  -0.270000
18.688000  0.001211  0.000460  0.015026  0.024870  -0.146290  1.014990  -0.190000  -0.270000  -0.240000
18.689000  0.001210  0.000460  0.015026  0.024680  -0.146560  1.014750  -0.190000  -0.270000  -0.240000
18.728000  0.001066  0.000254  0.014843  0.017270  -0.157090  1.005390  -0.190000  -0.270000  -0.240000
18.729000  0.001066  0.000254  0.014843  0.017080  -0.157360  1.005150  -0.190000  -0.270000  -0.240000
18.729000  0.001066  0.000254  0.014843  0.017080  -0.157360  1.005150  -0.190000  -0.270000  -0.240000
18.730000  0.001066  0.000254  0.014843  0.016890  -0.157630  1.004910  -0.190000  -0.270000  -0.240000
18.730000  0.001066  0.000254  0.014843  0.016890  -0.157630  1.004910  -0.270000  0.150000  0.130000
18.767000  0.000881  0.000357  0.014932  0.006900  -0.152080  1.009720  -0.270000  0.150000  0.130000
18.768000  0.000881  0.000357  0.014932  0.006650  -0.151940  1.009850  -0.250000  0.140000  0.130000
18.787000  0.000836  0.000382  0.014955  0.001900  -0.149280  1.012320  -0.250000  0.140000  0.130000
18.788000  0.000836  0.000382  0.014955  0.001650  -0.149140  1.012450  -0.250000  0.140000  0.130000
18.788000  0.000836  0.000382  0.014955  0.001650  -0.149140  1.012450  -0.250000  0.140000  0.130000
18.807000  0.000790  0.000407  0.014979  -0.003100  -0.146480  1.014920  -0.250000  0.140000  0.130000
18.808000  0.000790  0.000407  0.014979  -0.003140  -0.146170  1.014920  -0.040000  0.310000  -0.000000
18.847000  0.000760  0.000643  0.014979  -0.004700  -0.134080  1.014920  -0.040000  0.310000  -0.000000
18.847000  0.000760  0.000643  0.014979  -0.004700  -0.134080  1.014920  -0.040000  0.310000  -0.000000
18.847000  0.000760  0.000643  0.014979  -0.004700  -0.134080  1.014920  -0.040000  0.310000  -0.000000
18.848000  0.000760  0.000643  0.014979  -0.004740  -0.133770  1.014920  -0.040000  0.310000  -0.000000
18.848000  0.000760  0.000643  0.014979  -0.004740  -0.133770  1.014920  -0.090000  0.410000  0.190000
18.886000  0.000695  0.000939  0.015116  -0.008160  -0.118190  1.022140  -0.090000  0.410000  0.190000
18.886000  0.000695  0.000939  0.015116  -0.008160  -0.118190  1.022140  -0.110000  0.420000  0.190000
18.905000  0.000675  0.001015  0.015150  -0.010250  -0.110210  1.025750  -0.110000  0.420000  0.190000
18.906000  0.000675  0.001015  0.015150  -0.010360  -0.109790  1.025940  -0.110000  0.420000  0.190000
18.906000  0.000675  0.001015  0.015150  -0.010360  -0.109790  1.025940  -0.110000  0.420000  0.190000
18.925000  0.000655  0.001091  0.015185  -0.012450  -0.101810  1.029550  -0.110000  0.420000  0.190000
18.926000  0.000655  0.001091  0.015185  -0.012550  -0.101910  1.029310  -0.100000  -0.100000  -0.240000
18.964000  0.000583  0.001019  0.015011  -0.016350  -0.105710  1.020190  -0.100000  -0.100000  -0.240000
18.965000  0.000583  0.001019  0.015011  -0.016450  -0.105810  1.019950  -0.100000  -0.100000  -0.240000
18.965000  0.000583  0.001019  0.015011  -0.016450  -0.105810  1.019950  -0.100000  -0.100000  -0.240000
18.965000  0.000583  0.001019  0.015011  -0.016450  -0.105810  1.019950  -0.100000  -0.100000  -0.240000
18.966000  0.000583  0.001019  0.015011  -0.016250  -0.105980  1.020140  0.200000  -0.170000  0.190000
19.005000  0.000735  0.000890  0.015156  -0.008450  -0.112610  1.027550  0.200000  -0.170000  0.190000
19.006000  0.000735  0.000889  0.015156  -0.008230  -0.112770  1.027730  0.220000  -0.160000  0.180000
19.024000  0.000771  0.000864  0.015185  -0.004270  -0.115650  1.030970  0.220000  -0.160000  0.180000
19.024000  0.000771  0.000864  0.015185  -0.004270  -0.115650  1.030970  0.220000  -0.160000  0.180000
19.024000  0.000771  0.000864  0.015185  -0.004270  -0.115650  1.030970  0.220000  -0.160000  0.180000
19.043000  0.000811  0.000835  0.015218  -0.000090  -0.118690  1.034390  0.220000  -0.160000  0.180000
19.043000  0.000811  0.000835  0.015218  -0.000090  -0.118690  1.034390  -0.610000  -0.140000  -0.070000
19.083000  0.000323  0.000723  0.015162  -0.024490  -0.124290  1.031590  -0.610000  -0.140000  -0.070000
19.083000  0.000323  0.000723  0.015162  -0.024490  -0.124290  1.031590  -0.610000  -0.140000  -0.070000
19.084000  0.000322  0.000723  0.015162  -0.025100  -0.124430  1.031520  -0.610000  -0.140000  -0.070000
19.084000  0.000322  0.000723  0.015162  -0.025100  -0.124430  1.031520  -0.610000  -0.140000  -0.070000
19.084000  0.000322  0.000723  0.015162  -0.025100  -0.124430  1.031520  0.510000  0.200000  -0.070000
19.122000  0.000691  0.000867  0.015111  -0.005720  -0.116830  1.028860  0.510000  0.200000  -0.070000
19.123000  0.000691  0.000867  0.015111  -0.005220  -0.116580  1.028790  0.500000  0.250000  -0.070000
19.142000  0.000781  0.000912  0.015098  0.004280  -0.111830  1.027460  0.500000  0.250000  -0.070000
19.143000  0.000781  0.000912  0.015098  0.004780  -0.111580  1.027390  0.500000  0.250000  -0.070000
19.143000  0.000781  0.000912  0.015098  0.004780  -0.111580  1.027390  0.500000  0.250000  -0.070000
19.162000  0.000872  0.000957  0.015086  0.014280  -0.106830  1.026060  0.500000  0.250000  -0.070000
19.163000  0.000871  0.000958  0.015086  0.013910  -0.106370  1.026260  -0.370000  0.460000  0.200000
19.201000  0.000604  0.001290  0.015230  -0.000150  -0.088890  1.033860  -0.370000  0.460000  0.200000
19.202000  0.000604  0.001290  0.015230  -0.000220  -0.088870  1.033880  -0.070000  0.020000  0.020000
19.202000  0.000604  0.001290  0.015230  -0.000220  -0.088870  1.033880  -0.070000  0.020000  0.020000
19.203000  0.000604  0.001290  0.015230  -0.000290  -0.088850  1.033900  -0.070000  0.020000  0.020000
19.203000  0.000604  0.001290  0.015230  -0.000290  -0.088850  1.033900  -0.070000  0.020000  0.020000
