time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
80.575,0.06,1.01,-0.11,-0.03,0.00,-0.07,-0.05,-0.01,0.02,0.00
80.576,0.07,1.00,-0.10,-0.03,0.00,-0.07,-0.05,-0.01,0.02,0.00
80.576,0.07,1.01,-0.09,-0.03,0.00,-0.07,-0.05,-0.01,0.02,0.00
80.612,0.07,1.01,-0.09,-0.03,0.00,-0.07,-0.17,-0.09,0.01,0.00
80.614,0.07,1.01,-0.09,-0.02,-0.00,-0.12,-0.17,-0.09,0.01,0.00
80.631,0.07,1.01,-0.07,-0.02,-0.00,-0.12,-0.17,-0.09,0.01,0.00
80.632,0.07,1.01,-0.07,-0.02,-0.00,-0.12,-0.17,-0.09,0.01,0.00
80.633,0.06,1.00,-0.11,-0.02,-0.00,-0.12,-0.17,-0.09,0.01,0.00
80.652,0.06,1.00,-0.11,-0.02,0.02,-0.14,-0.17,-0.09,0.01,0.00
80.652,0.06,1.00,-0.11,-0.02,0.02,-0.14,-0.29,-0.21,-0.03,0.00
80.691,0.06,1.00,-0.11,-0.02,0.02,-0.14,-0.52,-0.27,-0.13,0.00
80.692,0.08,0.99,-0.03,-0.02,0.02,-0.14,-0.52,-0.27,-0.13,0.00
80.692,0.10,0.93,0.08,-0.02,0.02,-0.14,-0.52,-0.27,-0.13,0.00
80.692,0.10,0.91,-0.04,-0.02,0.02,-0.14,-0.52,-0.27,-0.13,0.00
80.693,0.10,0.91,-0.04,0.02,-0.05,-0.18,-0.52,-0.27,-0.13,0.00
80.738,0.10,0.91,-0.04,0.02,-0.05,-0.18,-0.60,-0.46,-0.27,0.00
80.74,0.10,0.91,-0.04,0.12,-0.06,-0.36,-0.60,-0.46,-0.27,0.00
80.777,0.10,0.99,-0.15,0.12,-0.06,-0.36,-0.60,-0.46,-0.27,0.00
80.778,0.12,1.03,-0.05,0.12,-0.06,-0.36,-0.60,-0.46,-0.27,0.00
80.779,0.06,0.96,0.10,0.12,-0.06,-0.36,-0.60,-0.46,-0.27,0.00
80.779,0.06,0.96,0.10,0.12,-0.06,-0.36,-0.59,-0.31,-0.31,0.00
80.78,0.06,0.96,0.10,0.54,-0.59,-0.24,-0.59,-0.31,-0.31,0.00
80.818,0.06,0.96,0.10,0.08,-0.41,0.44,-0.59,-0.31,-0.31,0.00
80.819,0.06,0.96,0.10,0.08,-0.41,0.44,-0.37,0.09,-0.19,0.00
80.819,-0.04,0.90,0.09,0.08,-0.41,0.44,-0.37,0.09,-0.19,0.00
80.82,0.01,1.16,0.08,0.08,-0.41,0.44,-0.37,0.09,-0.19,0.00
80.82,0.08,1.23,-0.07,0.08,-0.41,0.44,-0.37,0.09,-0.19,0.00
80.852,0.08,1.23,-0.07,0.09,-0.40,0.48,-0.37,0.09,-0.19,0.00
80.853,0.08,1.23,-0.07,0.09,-0.40,0.48,0.15,0.11,-0.04,0.00
80.869,-0.01,1.02,-0.04,0.09,-0.40,0.48,0.15,0.11,-0.04,0.00
80.87,-0.00,1.04,0.09,0.09,-0.40,0.48,0.15,0.11,-0.04,0.00
80.871,0.05,1.05,0.14,0.09,-0.40,0.48,0.15,0.11,-0.04,0.00
80.888,0.05,1.05,0.14,-0.10,1.29,0.08,0.15,0.11,-0.04,0.00
80.889,0.05,1.05,0.14,-0.10,1.29,0.08,0.44,0.12,0.06,0.00
80.928,0.05,1.05,0.14,-0.14,0.39,1.41,0.44,0.12,0.06,0.00
80.93,0.05,1.05,0.14,-0.14,0.39,1.41,0.71,0.28,0.10,0.00
80.93,0.04,1.05,0.07,-0.14,0.39,1.41,0.71,0.28,0.10,0.00
80.931,0.03,1.03,-0.04,-0.14,0.39,1.41,0.71,0.28,0.10,0.00
80.932,0.03,1.00,-0.10,-0.14,0.39,1.41,0.71,0.28,0.10,0.00
80.971,0.03,1.00,-0.10,-0.14,0.39,1.41,0.72,0.35,0.16,0.00
80.972,0.03,1.00,-0.10,-0.21,0.41,1.66,0.72,0.35,0.16,0.00
81.009,0.03,0.96,-0.10,-0.21,0.41,1.66,0.72,0.35,0.16,0.00
81.01,-0.02,0.95,-0.07,-0.21,0.41,1.66,0.72,0.35,0.16,0.00
81.01,-0.01,0.97,-0.06,-0.21,0.41,1.66,0.72,0.35,0.16,0.00
81.01,-0.01,0.97,-0.06,-0.21,0.41,1.66,0.58,0.59,0.23,0.00
81.011,-0.01,0.97,-0.06,-0.32,-0.06,0.07,0.58,0.59,0.23,0.00
81.047,-0.01,0.97,-0.06,-0.32,-0.06,0.07,0.37,0.36,0.17,0.00
81.048,0.08,0.95,-0.05,-0.32,-0.06,0.07,0.37,0.36,0.17,0.00
81.048,0.14,1.02,-0.10,-0.32,-0.06,0.07,0.37,0.36,0.17,0.00
81.048,0.16,0.78,-0.15,-0.32,-0.06,0.07,0.37,0.36,0.17,0.00
81.049,0.16,0.78,-0.15,-0.51,-0.41,0.42,0.37,0.36,0.17,0.00
81.088,0.16,0.78,-0.15,-0.51,-0.41,0.42,0.00,-0.00,0.05,0.00
81.09,0.16,0.78,-0.15,-0.52,-0.40,0.41,0.00,-0.00,0.05,0.00
81.105,0.02,0.81,-0.15,-0.52,-0.40,0.41,0.00,-0.00,0.05,0.00
81.106,-0.04,1.13,-0.09,-0.52,-0.40,0.41,0.00,-0.00,0.05,0.00
81.107,0.13,1.13,0.01,-0.52,-0.40,0.41,0.00,-0.00,0.05,0.00
81.133,0.13,1.13,0.01,-0.52,-0.40,0.41,-0.03,0.34,0.09,0.00
81.134,0.13,1.13,0.01,0.32,-1.22,-0.32,-0.03,0.34,0.09,0.00
81.165,0.13,1.13,0.01,0.32,-1.22,-0.32,0.07,0.07,0.05,0.00
81.166,0.14,1.08,-0.16,0.32,-1.22,-0.32,0.07,0.07,0.05,0.00
81.166,0.09,0.98,-0.17,0.32,-1.22,-0.32,0.07,0.07,0.05,0.00
81.166,0.03,0.99,-0.11,0.32,-1.22,-0.32,0.07,0.07,0.05,0.00
81.167,0.03,0.99,-0.11,-0.00,1.13,0.24,0.07,0.07,0.05,0.00
81.204,0.03,0.99,-0.11,-0.00,1.11,0.23,0.07,0.07,0.05,0.00
81.206,0.03,0.99,-0.11,-0.00,1.11,0.23,-0.02,-0.04,0.01,0.00
81.234,0.10,0.99,-0.12,-0.00,1.11,0.23,-0.02,-0.04,0.01,0.00
81.235,0.10,0.99,-0.11,-0.00,1.11,0.23,-0.02,-0.04,0.01,0.00
81.236,0.04,0.97,-0.08,-0.00,1.11,0.23,-0.02,-0.04,0.01,0.00
81.244,0.04,0.97,-0.08,-0.02,-0.14,-0.35,-0.02,-0.04,0.01,0.00
81.245,0.04,0.97,-0.08,-0.02,-0.14,-0.35,-0.11,0.04,-0.00,0.00
81.284,0.04,0.97,-0.08,-0.18,-0.25,-0.09,-0.11,0.04,-0.00,0.00
81.285,0.04,0.97,-0.08,-0.18,-0.25,-0.09,-0.10,-0.01,0.02,0.00
81.285,0.04,0.97,-0.12,-0.18,-0.25,-0.09,-0.10,-0.01,0.02,0.00
81.285,0.09,0.96,-0.10,-0.18,-0.25,-0.09,-0.10,-0.01,0.02,0.00
81.286,0.06,0.98,-0.03,-0.18,-0.25,-0.09,-0.10,-0.01,0.02,0.00
81.323,0.06,0.98,-0.03,-0.18,-0.25,-0.09,-0.31,-0.08,-0.02,0.00
81.324,0.06,0.98,-0.03,-0.17,-0.26,-0.20,-0.31,-0.08,-0.02,0.00
81.353,0.01,1.00,-0.05,-0.17,-0.26,-0.20,-0.31,-0.08,-0.02,0.00
81.354,0.05,1.00,-0.02,-0.17,-0.26,-0.20,-0.31,-0.08,-0.02,0.00
81.355,0.09,1.13,-0.08,-0.17,-0.26,-0.20,-0.31,-0.08,-0.02,0.00
81.362,0.09,1.13,-0.08,-0.17,-0.26,-0.20,-0.23,-0.13,-0.04,0.00
81.363,0.09,1.13,-0.08,-0.18,-0.21,0.12,-0.23,-0.13,-0.04,0.00
81.403,0.09,1.13,-0.08,-0.18,-0.21,0.12,0.01,-0.05,-0.02,0.00
81.404,0.09,1.13,-0.08,0.07,0.73,-0.21,0.01,-0.05,-0.02,0.00
81.404,0.10,1.10,-0.19,0.07,0.73,-0.21,0.01,-0.05,-0.02,0.00
81.405,0.15,0.98,-0.07,0.07,0.73,-0.21,0.01,-0.05,-0.02,0.00
81.406,0.09,0.92,-0.05,0.07,0.73,-0.21,0.01,-0.05,-0.02,0.00
81.442,0.09,0.92,-0.05,0.08,0.72,-0.25,0.01,-0.05,-0.02,0.00
81.443,0.09,0.92,-0.05,0.08,0.72,-0.25,-0.13,-0.06,-0.03,0.00
81.461,0.04,0.94,-0.00,0.08,0.72,-0.25,-0.13,-0.06,-0.03,0.00
81.462,0.05,0.96,-0.01,0.08,0.72,-0.25,-0.13,-0.06,-0.03,0.00
81.463,0.09,1.02,-0.07,0.08,0.72,-0.25,-0.13,-0.06,-0.03,0.00
81.481,0.09,1.02,-0.07,0.24,-0.57,0.23,-0.13,-0.06,-0.03,0.00
81.482,0.09,1.02,-0.07,0.24,-0.57,0.23,-0.17,-0.13,-0.04,0.00
81.521,0.09,1.02,-0.07,0.24,-0.57,0.23,-0.09,-0.16,-0.05,0.00
81.522,0.10,1.05,-0.05,0.24,-0.57,0.23,-0.09,-0.16,-0.05,0.00
81.522,0.05,1.01,-0.06,0.24,-0.57,0.23,-0.09,-0.16,-0.05,0.00
81.523,0.05,0.99,-0.06,0.24,-0.57,0.23,-0.09,-0.16,-0.05,0.00
81.523,0.05,0.99,-0.06,0.10,0.06,0.14,-0.09,-0.16,-0.05,0.00
81.561,0.05,0.99,-0.06,0.10,0.06,0.14,-0.13,-0.17,-0.09,0.00
81.562,0.05,0.99,-0.06,0.13,0.05,0.09,-0.13,-0.17,-0.09,0.00
81.596,0.11,1.04,-0.14,0.13,0.05,0.09,-0.13,-0.17,-0.09,0.00
81.597,0.08,1.06,-0.09,0.13,0.05,0.09,-0.13,-0.17,-0.09,0.00
81.597,0.03,0.99,0.04,0.13,0.05,0.09,-0.13,-0.17,-0.09,0.00
81.599,0.03,0.99,0.04,0.11,0.06,-0.29,-0.13,-0.17,-0.09,0.00
81.6,0.03,0.99,0.04,0.11,0.06,-0.29,-0.07,-0.15,-0.09,0.00
81.643,0.03,0.99,0.04,0.11,0.06,-0.29,0.00,-0.02,-0.03,0.00
81.643,0.02,0.99,0.00,0.11,0.06,-0.29,0.00,-0.02,-0.03,0.00
81.644,0.08,1.04,-0.07,0.11,0.06,-0.29,0.00,-0.02,-0.03,0.00
81.644,0.06,0.99,-0.05,0.11,0.06,-0.29,0.00,-0.02,-0.03,0.00
81.645,0.06,0.99,-0.05,-0.12,0.08,0.38,0.00,-0.02,-0.03,0.00
81.679,0.06,0.99,-0.05,-0.12,0.08,0.38,0.05,0.01,-0.00,0.00
81.68,0.06,0.99,-0.05,-0.11,0.08,0.39,0.05,0.01,-0.00,0.00
81.699,0.04,1.03,-0.07,-0.11,0.08,0.39,0.05,0.01,-0.00,0.00
81.7,0.05,1.06,-0.05,-0.11,0.08,0.39,0.05,0.01,-0.00,0.00
81.7,0.06,1.05,-0.01,-0.11,0.08,0.39,0.05,0.01,-0.00,0.00
81.717,0.06,1.05,-0.01,-0.11,0.08,0.39,0.25,0.00,0.04,0.00
81.718,0.06,1.05,-0.01,0.00,0.17,0.03,0.25,0.00,0.04,0.00
81.766,0.06,1.05,-0.01,0.00,0.17,0.03,0.45,0.21,0.12,0.00
81.767,0.03,1.04,-0.05,0.00,0.17,0.03,0.45,0.21,0.12,0.00
81.768,-0.01,1.04,-0.12,0.00,0.17,0.03,0.45,0.21,0.12,0.00
81.769,0.01,1.04,-0.13,0.00,0.17,0.03,0.45,0.21,0.12,0.00
81.77,0.01,1.04,-0.13,-0.16,0.46,0.45,0.45,0.21,0.12,0.00
81.809,0.01,1.04,-0.13,-0.23,0.47,0.59,0.45,0.21,0.12,0.00
81.81,0.01,1.04,-0.13,-0.23,0.47,0.59,0.40,0.32,0.16,0.00
81.816,0.07,1.01,-0.10,-0.23,0.47,0.59,0.40,0.32,0.16,0.00
81.817,0.12,0.96,-0.08,-0.23,0.47,0.59,0.40,0.32,0.16,0.00
81.817,0.17,0.83,-0.10,-0.23,0.47,0.59,0.40,0.32,0.16,0.00
81.838,0.17,0.83,-0.10,-0.51,0.25,-0.15,0.40,0.32,0.16,0.00
81.839,0.17,0.83,-0.10,-0.51,0.25,-0.15,0.13,0.01,0.05,0.00
81.883,0.17,0.83,-0.10,-0.51,0.25,-0.15,-0.03,-0.05,0.02,0.00
81.884,0.13,0.82,-0.09,-0.51,0.25,-0.15,-0.03,-0.05,0.02,0.00
81.885,-0.10,1.06,-0.12,-0.51,0.25,-0.15,-0.03,-0.05,0.02,0.00
81.886,0.07,1.00,-0.04,-0.51,0.25,-0.15,-0.03,-0.05,0.02,0.00
81.886,0.07,1.00,-0.04,0.67,-1.30,0.09,-0.03,-0.05,0.02,0.00
81.925,0.07,1.00,-0.04,0.67,-1.30,0.09,0.02,0.14,0.07,0.00
81.926,0.07,1.00,-0.04,0.63,-1.27,0.09,0.02,0.14,0.07,0.00
81.938,0.18,1.07,-0.03,0.63,-1.27,0.09,0.02,0.14,0.07,0.00
81.939,0.11,1.02,-0.12,0.63,-1.27,0.09,0.02,0.14,0.07,0.00
81.939,0.07,0.98,-0.11,0.63,-1.27,0.09,0.02,0.14,0.07,0.00
81.955,0.07,0.98,-0.11,0.63,-1.27,0.09,0.04,0.02,0.02,0.00
81.957,0.07,0.98,-0.11,-0.29,0.43,0.35,0.04,0.02,0.02,0.00
81.996,0.07,0.98,-0.11,0.06,-0.05,-0.08,0.04,0.02,0.02,0.00
81.997,0.07,0.98,-0.11,0.06,-0.05,-0.08,-0.01,0.00,0.01,0.00
81.997,0.08,0.98,-0.10,0.06,-0.05,-0.08,-0.01,0.00,0.01,0.00
81.998,0.10,0.97,-0.09,0.06,-0.05,-0.08,-0.01,0.00,0.01,0.00
81.999,0.08,0.97,-0.08,0.06,-0.05,-0.08,-0.01,0.00,0.01,0.00
82.034,0.08,0.97,-0.08,0.06,-0.05,-0.11,-0.01,0.00,0.01,0.00
82.036,0.08,0.97,-0.08,0.06,-0.05,-0.11,-0.08,0.04,0.01,0.00
82.054,0.06,1.02,-0.10,0.06,-0.05,-0.11,-0.08,0.04,0.01,0.00
82.055,0.08,1.06,-0.12,0.06,-0.05,-0.11,-0.08,0.04,0.01,0.00
82.055,0.09,1.02,-0.09,0.06,-0.05,-0.11,-0.08,0.04,0.01,0.00
82.074,0.09,1.02,-0.09,0.06,-0.05,-0.11,-0.04,0.01,0.02,0.00
82.074,0.09,1.02,-0.09,-0.03,-0.11,0.04,-0.04,0.01,0.02,0.00
82.114,0.09,1.02,-0.09,-0.03,-0.11,0.04,-0.02,-0.01,0.01,0.00
82.115,0.08,0.99,-0.10,-0.03,-0.11,0.04,-0.02,-0.01,0.01,0.00
82.115,0.08,1.00,-0.09,-0.03,-0.11,0.04,-0.02,-0.01,0.01,0.00
82.116,0.08,1.00,-0.09,-0.03,-0.11,0.04,-0.02,-0.01,0.01,0.00
82.116,0.08,1.00,-0.09,0.00,0.25,-0.09,-0.02,-0.01,0.01,0.00
82.153,0.08,1.00,-0.09,0.00,0.25,-0.09,-0.02,-0.01,-0.00,0.00
82.154,0.08,1.00,-0.09,0.00,0.25,-0.09,-0.02,-0.01,-0.00,0.00
82.173,0.07,0.99,-0.09,0.00,0.25,-0.09,-0.02,-0.01,-0.00,0.00
82.173,0.07,0.99,-0.09,0.00,0.25,-0.09,-0.02,-0.01,-0.00,0.00
82.174,0.07,1.00,-0.10,0.00,0.25,-0.09,-0.02,-0.01,-0.00,0.00
82.192,0.07,1.00,-0.10,0.00,0.25,-0.09,0.00,-0.00,0.01,0.00
82.193,0.07,1.00,-0.10,-0.07,-0.03,0.02,0.00,-0.00,0.01,0.00
82.232,0.07,1.00,-0.10,-0.08,-0.02,-0.01,0.00,-0.00,0.01,0.00
82.233,0.07,1.00,-0.10,-0.08,-0.02,-0.01,-0.00,-0.02,0.01,0.00
82.234,0.09,1.01,-0.10,-0.08,-0.02,-0.01,-0.00,-0.02,0.01,0.00
82.234,0.09,0.99,-0.08,-0.08,-0.02,-0.01,-0.00,-0.02,0.01,0.00
82.234,0.07,1.00,-0.07,-0.08,-0.02,-0.01,-0.00,-0.02,0.01,0.00
82.282,0.07,1.00,-0.07,-0.08,-0.02,-0.01,-0.00,-0.02,0.01,0.00
82.284,0.07,1.00,-0.07,-0.08,-0.02,-0.01,0.01,0.00,0.00,0.00
82.318,0.08,1.02,-0.09,-0.08,-0.02,-0.01,0.01,0.00,0.00,0.00
82.318,0.08,1.00,-0.09,-0.08,-0.02,-0.01,0.01,0.00,0.00,0.00
82.319,0.09,1.00,-0.09,-0.08,-0.02,-0.01,0.01,0.00,0.00,0.00
82.319,0.09,1.00,-0.09,-0.02,0.02,0.12,0.01,0.00,0.00,0.00
82.32,0.09,1.00,-0.09,-0.02,0.02,0.12,-0.00,0.00,0.01,0.00
82.35,0.09,1.00,-0.09,-0.02,0.02,0.12,-0.02,0.02,0.01,0.00
82.35,0.10,0.99,-0.08,-0.02,0.02,0.12,-0.02,0.02,0.01,0.00
82.351,0.09,1.00,-0.07,-0.02,0.02,0.12,-0.02,0.02,0.01,0.00
82.351,0.08,1.01,-0.08,-0.02,0.02,0.12,-0.02,0.02,0.01,0.00
82.351,0.08,1.01,-0.08,0.06,-0.03,0.09,-0.02,0.02,0.01,0.00
82.39,0.08,1.01,-0.08,0.05,-0.03,0.09,-0.02,0.02,0.01,0.00
82.391,0.08,1.01,-0.08,0.05,-0.03,0.09,0.00,0.00,0.02,0.00
82.41,0.08,1.01,-0.09,0.05,-0.03,0.09,0.00,0.00,0.02,0.00
82.412,0.10,0.98,-0.09,0.05,-0.03,0.09,0.00,0.00,0.02,0.00
82.412,0.09,0.99,-0.10,0.05,-0.03,0.09,0.00,0.00,0.02,0.00
82.431,0.09,0.99,-0.10,0.05,-0.03,0.09,-0.04,-0.00,-0.00,0.00
82.432,0.09,0.99,-0.10,-0.01,0.06,0.08,-0.04,-0.00,-0.00,0.00
82.469,0.09,0.99,-0.10,0.05,-0.04,-0.05,-0.04,-0.00,-0.00,0.00
82.47,0.09,0.99,-0.10,0.05,-0.04,-0.05,-0.08,0.03,-0.03,0.00
82.47,0.08,1.01,-0.09,0.05,-0.04,-0.05,-0.08,0.03,-0.03,0.00
82.471,0.09,1.01,-0.07,0.05,-0.04,-0.05,-0.08,0.03,-0.03,0.00
82.471,0.08,1.00,-0.08,0.05,-0.04,-0.05,-0.08,0.03,-0.03,0.00
82.513,0.08,1.00,-0.08,0.05,-0.04,-0.05,-0.03,0.06,-0.01,0.00
82.514,0.08,1.00,-0.08,0.05,-0.03,-0.05,-0.03,0.06,-0.01,0.00
82.541,0.07,0.99,-0.07,0.05,-0.03,-0.05,-0.03,0.06,-0.01,0.00
82.542,0.08,0.99,-0.07,0.05,-0.03,-0.05,-0.03,0.06,-0.01,0.00
82.542,0.08,1.00,-0.10,0.05,-0.03,-0.05,-0.03,0.06,-0.01,0.00
82.548,0.08,1.00,-0.10,0.05,-0.03,-0.05,-0.01,0.05,0.01,0.00
82.549,0.08,1.00,-0.10,-0.03,0.00,0.13,-0.01,0.05,0.01,0.00
82.587,0.08,1.00,-0.10,-0.03,0.00,0.13,-0.05,0.02,-0.01,0.00
82.588,0.08,1.00,-0.10,-0.03,0.00,0.13,-0.05,0.02,-0.01,0.00
82.588,0.08,1.00,-0.09,-0.03,0.00,0.13,-0.05,0.02,-0.01,0.00
82.589,0.08,1.00,-0.09,-0.03,0.00,0.13,-0.05,0.02,-0.01,0.00
82.589,0.08,1.00,-0.09,-0.04,-0.01,-0.09,-0.05,0.02,-0.01,0.00
82.629,0.08,1.00,-0.09,-0.04,-0.01,-0.09,-0.04,0.01,-0.02,0.00
82.63,0.08,1.00,-0.09,-0.03,-0.01,-0.09,-0.04,0.01,-0.02,0.00
82.668,0.08,0.99,-0.07,-0.03,-0.01,-0.09,-0.04,0.01,-0.02,0.00
82.669,0.08,1.00,-0.06,-0.03,-0.01,-0.09,-0.04,0.01,-0.02,0.00
82.67,0.08,1.00,-0.09,-0.03,-0.01,-0.09,-0.04,0.01,-0.02,0.00
82.67,0.08,1.00,-0.09,-0.00,-0.01,0.03,-0.04,0.01,-0.02,0.00
82.67,0.08,1.00,-0.09,-0.00,-0.01,0.03,-0.01,-0.00,-0.01,0.00
82.706,0.08,1.00,-0.09,-0.00,-0.01,0.03,-0.00,-0.01,0.01,0.00
82.707,0.08,0.99,-0.08,-0.00,-0.01,0.03,-0.00,-0.01,0.01,0.00
82.707,0.08,0.99,-0.08,-0.00,-0.01,0.03,-0.00,-0.01,0.01,0.00
82.708,0.08,1.00,-0.08,-0.00,-0.01,0.03,-0.00,-0.01,0.01,0.00
82.708,0.08,1.00,-0.08,-0.03,-0.02,0.06,-0.00,-0.01,0.01,0.00
82.746,0.08,1.00,-0.08,-0.03,-0.02,0.05,-0.00,-0.01,0.01,0.00
82.747,0.08,1.00,-0.08,-0.03,-0.02,0.05,-0.01,-0.00,0.00,0.00
82.764,0.08,1.00,-0.08,-0.03,-0.02,0.05,-0.01,-0.00,0.00,0.00
82.765,0.08,1.00,-0.09,-0.03,-0.02,0.05,-0.01,-0.00,0.00,0.00
82.765,0.08,1.00,-0.08,-0.03,-0.02,0.05,-0.01,-0.00,0.00,0.00
82.784,0.08,1.00,-0.08,-0.03,-0.02,0.05,-0.01,-0.02,-0.00,0.00
82.785,0.08,1.00,-0.08,-0.02,-0.01,-0.00,-0.01,-0.02,-0.00,0.00
82.824,0.08,1.00,-0.08,0.04,0.00,-0.02,-0.01,-0.02,-0.00,0.00
82.824,0.08,1.00,-0.08,0.04,0.00,-0.02,-0.02,0.00,0.00,0.00
82.825,0.09,1.00,-0.08,0.04,0.00,-0.02,-0.02,0.00,0.00,0.00
82.825,0.08,1.00,-0.08,0.04,0.00,-0.02,-0.02,0.00,0.00,0.00
82.825,0.07,1.00,-0.07,0.04,0.00,-0.02,-0.02,0.00,0.00,0.00
82.864,0.07,1.00,-0.07,0.04,0.00,-0.02,-0.04,0.02,0.00,0.00
82.866,0.07,1.00,-0.07,0.04,-0.00,-0.03,-0.04,0.02,0.00,0.00
82.895,0.07,0.99,-0.06,0.04,-0.00,-0.03,-0.04,0.02,0.00,0.00
82.896,0.10,0.99,-0.09,0.04,-0.00,-0.03,-0.04,0.02,0.00,0.00
82.896,0.11,1.00,-0.06,0.04,-0.00,-0.03,-0.04,0.02,0.00,0.00
82.903,0.11,1.00,-0.06,0.04,-0.00,-0.03,-0.10,0.03,-0.04,0.00
82.904,0.11,1.00,-0.06,-0.04,-0.04,0.04,-0.10,0.03,-0.04,0.00
82.942,0.11,1.00,-0.06,-0.04,-0.04,0.04,-0.17,0.07,-0.09,0.00
82.943,0.09,1.01,-0.06,-0.04,-0.04,0.04,-0.17,0.07,-0.09,0.00
82.944,0.07,1.00,-0.08,-0.04,-0.04,0.04,-0.17,0.07,-0.09,0.00
82.945,0.05,1.00,-0.11,-0.04,-0.04,0.04,-0.17,0.07,-0.09,0.00
82.945,0.05,1.00,-0.11,0.19,0.03,-0.02,-0.17,0.07,-0.09,0.00
82.982,0.05,1.00,-0.11,0.19,0.03,-0.02,-0.39,-0.06,-0.12,0.00
82.983,0.05,1.00,-0.11,0.22,0.02,-0.15,-0.39,-0.06,-0.12,0.00
83.006,0.08,0.95,-0.06,0.22,0.02,-0.15,-0.39,-0.06,-0.12,0.00
83.006,0.12,0.98,-0.01,0.22,0.02,-0.15,-0.39,-0.06,-0.12,0.00
83.007,0.12,1.01,-0.01,0.22,0.02,-0.15,-0.39,-0.06,-0.12,0.00
83.022,0.12,1.01,-0.01,0.22,0.02,-0.15,-0.47,-0.19,-0.19,0.00
83.023,0.12,1.01,-0.01,-0.01,-0.21,-0.47,-0.47,-0.19,-0.19,0.00
83.062,0.12,1.01,-0.01,0.44,-0.07,0.06,-0.47,-0.19,-0.19,0.00
83.064,0.12,1.01,-0.01,0.44,-0.07,0.06,-0.32,-0.26,-0.15,0.00
83.065,0.09,1.00,-0.04,0.44,-0.07,0.06,-0.32,-0.26,-0.15,0.00
83.065,-0.05,0.94,-0.02,0.44,-0.07,0.06,-0.32,-0.26,-0.15,0.00
83.066,-0.01,0.93,0.04,0.44,-0.07,0.06,-0.32,-0.26,-0.15,0.00
83.112,-0.01,0.93,0.04,0.44,-0.07,0.06,-0.28,-0.05,-0.08,0.00
83.113,-0.01,0.93,0.04,0.47,-0.07,-0.05,-0.28,-0.05,-0.08,0.00
83.143,0.06,1.08,0.02,0.47,-0.07,-0.05,-0.28,-0.05,-0.08,0.00
83.144,0.06,1.16,-0.05,0.47,-0.07,-0.05,-0.28,-0.05,-0.08,0.00
83.145,0.05,1.07,-0.05,0.47,-0.07,-0.05,-0.28,-0.05,-0.08,0.00
83.145,0.05,1.07,-0.05,0.47,-0.07,-0.05,-0.01,0.03,-0.01,0.00
83.145,0.05,1.07,-0.05,-0.59,-0.23,0.24,-0.01,0.03,-0.01,0.00
83.181,0.05,1.07,-0.05,-0.59,-0.23,0.24,0.17,0.05,0.04,0.00
83.182,0.06,0.99,0.04,-0.59,-0.23,0.24,0.17,0.05,0.04,0.00
83.183,0.05,1.02,0.02,-0.59,-0.23,0.24,0.17,0.05,0.04,0.00
83.184,0.04,1.02,-0.00,-0.59,-0.23,0.24,0.17,0.05,0.04,0.00
83.184,0.04,1.02,-0.00,-0.06,0.68,0.01,0.17,0.05,0.04,0.00
83.227,0.04,1.02,-0.00,-0.09,0.67,0.09,0.17,0.05,0.04,0.00
83.228,0.04,1.02,-0.00,-0.09,0.67,0.09,0.22,0.09,0.08,0.00
83.257,0.06,1.03,-0.02,-0.09,0.67,0.09,0.22,0.09,0.08,0.00
83.258,0.07,1.03,-0.07,-0.09,0.67,0.09,0.22,0.09,0.08,0.00
83.258,0.08,1.03,-0.06,-0.09,0.67,0.09,0.22,0.09,0.08,0.00
83.259,0.08,1.03,-0.06,-0.09,0.67,0.09,0.31,0.19,0.16,0.00
83.259,0.08,1.03,-0.06,-0.19,0.18,0.39,0.31,0.19,0.16,0.00
83.298,0.08,1.03,-0.06,-0.04,0.25,-0.00,0.31,0.19,0.16,0.00
83.299,0.08,1.03,-0.06,-0.04,0.25,-0.00,0.40,0.29,0.17,0.00
83.3,0.07,1.02,-0.04,-0.04,0.25,-0.00,0.40,0.29,0.17,0.00
83.3,0.08,0.98,-0.03,-0.04,0.25,-0.00,0.40,0.29,0.17,0.00
83.3,0.10,0.95,-0.03,-0.04,0.25,-0.00,0.40,0.29,0.17,0.00
83.343,0.10,0.95,-0.03,-0.04,0.25,-0.00,0.21,0.03,0.06,0.00
83.345,0.10,0.95,-0.03,-0.06,0.25,0.08,0.21,0.03,0.06,0.00
83.392,0.08,0.91,-0.03,-0.06,0.25,0.08,0.21,0.03,0.06,0.00
83.393,0.07,0.89,-0.06,-0.06,0.25,0.08,0.21,0.03,0.06,0.00
83.394,0.04,1.00,-0.01,-0.06,0.25,0.08,0.21,0.03,0.06,0.00
83.394,0.04,1.00,-0.01,0.05,-0.57,0.27,0.21,0.03,0.06,0.00
83.394,0.04,1.00,-0.01,0.05,-0.57,0.27,-0.04,-0.04,-0.03,0.00
83.416,0.04,1.00,-0.01,0.05,-0.57,0.27,-0.02,0.13,0.01,0.00
83.417,0.08,1.03,0.01,0.05,-0.57,0.27,-0.02,0.13,0.01,0.00
83.417,0.05,1.04,-0.04,0.05,-0.57,0.27,-0.02,0.13,0.01,0.00
83.418,0.04,1.02,-0.09,0.05,-0.57,0.27,-0.02,0.13,0.01,0.00
